employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,salary
14326,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,33,5,6,0,47,0,48444
76168,Operations,region_2,Master's & above,m,other,1,32,2,4,0,59,0,31477
55810,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,36,4,7,0,47,0,39020
65207,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,28,2,3,0,53,0,37580
25402,Procurement,region_12,Bachelor's,m,other,1,28,5,4,0,69,0,35751
31903,Sales & Marketing,region_10,Master's & above,f,sourcing,1,38,1,8,0,54,0,11314
10008,Sales & Marketing,region_19,Bachelor's,m,other,1,28,4,2,0,,0,17471
14777,Procurement,region_2,Master's & above,m,other,1,41,2,6,0,67,0,126169
27990,Sales & Marketing,region_29,Master's & above,m,sourcing,2,32,3,6,0,43,0,40870
15622,Sales & Marketing,region_30,Bachelor's,f,other,1,32,2,5,0,50,0,100340
59426,Procurement,region_13,Bachelor's,f,sourcing,1,28,4,2,0,67,0,114953
64846,Operations,region_2,Master's & above,m,other,1,36,1,3,0,60,0,83163
26243,Procurement,region_30,Bachelor's,m,other,2,31,4,4,0,69,0,32764
61703,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,29,5,5,0,51,0,15353
59194,Analytics,region_13,Master's & above,m,sourcing,2,38,5,9,0,81,0,20961
56294,Sales & Marketing,region_22,,f,sourcing,1,27,,1,0,52,0,37434
47310,Analytics,region_28,Bachelor's,m,other,2,38,5,9,0,86,1,37312
42577,Legal,region_9,Bachelor's,m,other,1,31,4,6,0,62,0,74614
66455,Procurement,region_2,Bachelor's,f,sourcing,1,37,4,5,0,68,0,84809
77284,Technology,region_16,Bachelor's,m,sourcing,1,27,,1,0,82,1,22108
72284,Technology,region_16,Bachelor's,m,sourcing,1,37,3,2,0,82,0,47688
62297,Technology,region_16,Below Secondary,m,sourcing,1,25,4,4,0,82,1,16369
26693,Sales & Marketing,region_15,Bachelor's,m,other,1,52,1,7,0,51,0,28721
30647,Procurement,region_8,Bachelor's,f,other,1,29,3,2,0,66,0,98382
47393,Finance,region_22,Bachelor's,m,sourcing,1,28,3,4,0,58,0,81800
12994,Sales & Marketing,region_2,,m,other,1,25,4,2,0,50,0,48307
60630,Procurement,region_2,Bachelor's,f,referred,1,34,4,4,0,69,0,29895
12705,Analytics,region_8,Bachelor's,m,sourcing,1,31,3,6,0,85,0,147165
54754,Operations,region_14,Bachelor's,f,other,1,29,3,8,0,59,0,35160
274,Sales & Marketing,region_10,Master's & above,f,sourcing,1,40,3,7,0,50,0,11012
8742,Technology,region_6,Bachelor's,f,sourcing,1,27,,1,0,78,0,30784
77908,Technology,region_28,Bachelor's,f,sourcing,2,31,1,4,1,78,0,29477
15823,Sales & Marketing,region_7,Bachelor's,m,other,1,35,1,2,0,46,0,115363
22452,Operations,region_4,Master's & above,m,sourcing,1,26,5,1,0,60,0,45137
75427,Operations,region_22,Bachelor's,f,other,1,35,5,3,0,63,0,13254
47530,Operations,region_7,Bachelor's,f,other,1,30,5,6,0,60,0,47465
24032,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,35,3,8,0,52,0,31483
37887,Sales & Marketing,region_2,Master's & above,m,other,2,42,3,17,0,52,0,123967
20170,Sales & Marketing,region_4,Bachelor's,m,other,1,32,3,5,0,47,0,33927
57286,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,5,6,1,91,1,134443
2941,Sales & Marketing,region_13,Master's & above,m,sourcing,1,39,3,6,0,48,0,26123
18094,Finance,region_22,Bachelor's,m,sourcing,1,29,1,4,0,,0,49947
78044,Procurement,region_7,Bachelor's,m,sourcing,1,40,3,8,0,69,0,31509
19481,Technology,region_2,Master's & above,f,sourcing,1,52,3,3,0,79,0,84982
71213,Operations,region_29,Bachelor's,m,sourcing,1,26,3,3,0,60,0,49473
9796,Sales & Marketing,region_13,Bachelor's,m,other,1,52,4,9,0,50,0,27877
15279,Operations,region_27,Master's & above,m,sourcing,1,38,5,7,0,66,1,34008
62196,Sales & Marketing,region_4,Bachelor's,m,other,1,33,5,7,0,51,0,115157
76510,Sales & Marketing,region_7,Bachelor's,m,other,1,41,3,6,0,48,0,37291
11428,Operations,region_31,Bachelor's,f,sourcing,1,26,5,4,0,62,0,85460
61428,Technology,region_2,Bachelor's,f,other,1,55,2,13,0,78,0,11717
4058,Sales & Marketing,region_11,,m,other,1,32,3,2,0,49,0,39347
23250,Analytics,region_22,Bachelor's,f,other,1,28,2,4,0,86,0,112803
35252,Procurement,region_2,Master's & above,f,other,1,34,5,7,0,72,0,142553
66316,Sales & Marketing,region_13,Master's & above,m,other,2,45,1,3,0,47,0,16421
19808,Technology,region_26,Bachelor's,f,other,1,34,5,8,0,74,0,29271
3181,Analytics,region_32,Bachelor's,m,other,1,27,4,2,0,80,0,102895
50149,Operations,region_22,Master's & above,f,sourcing,1,37,3,9,0,58,0,36089
22438,Operations,region_24,Bachelor's,m,other,1,35,2,3,0,68,0,35345
32936,HR,region_2,Below Secondary,f,other,1,23,3,2,0,49,0,148700
18580,Operations,region_25,Bachelor's,m,sourcing,1,30,3,5,0,59,0,115365
30836,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,32,3,5,0,51,1,34592
4002,Technology,region_23,Bachelor's,m,sourcing,1,37,3,6,0,80,0,44601
34210,Procurement,region_2,Master's & above,m,sourcing,1,41,3,11,0,83,1,49578
16638,Operations,region_15,Bachelor's,m,other,1,37,5,4,0,58,0,29094
56198,Technology,region_7,Bachelor's,m,other,1,29,5,4,0,80,0,34010
50465,Finance,region_7,Bachelor's,f,sourcing,1,28,3,5,0,62,0,38698
25593,Procurement,region_20,Bachelor's,m,other,1,29,5,2,0,65,0,55416
35276,Procurement,region_19,Bachelor's,m,other,1,34,1,4,0,71,0,16066
15230,Operations,region_19,Bachelor's,f,other,1,38,5,5,0,62,1,29553
59024,Sales & Marketing,region_22,,m,other,2,25,,1,0,50,0,144914
72840,Technology,region_13,Bachelor's,m,other,1,40,3,5,0,84,0,34895
61186,Procurement,region_22,Bachelor's,m,other,1,38,4,10,0,73,0,83089
10349,Operations,region_14,Bachelor's,m,other,1,43,4,7,0,74,1,23737
73201,Analytics,region_25,Bachelor's,m,other,1,31,,1,0,84,0,104245
58091,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,32,5,3,0,90,1,136394
43560,Sales & Marketing,region_23,Bachelor's,f,other,1,34,5,6,0,46,0,25662
36719,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,35,3,7,0,51,0,115398
5865,Procurement,region_22,Bachelor's,m,sourcing,1,36,3,7,0,68,0,44022
74054,Operations,region_15,Bachelor's,m,other,1,33,5,3,0,93,1,57159
14048,Operations,region_29,Master's & above,m,other,1,36,3,6,0,,0,120698
74860,Operations,region_7,Bachelor's,f,other,1,30,3,2,0,52,0,32410
30599,Analytics,region_15,Bachelor's,m,other,1,29,5,4,0,84,0,25032
48892,Operations,region_32,Bachelor's,f,other,1,30,5,2,0,62,0,48505
37254,Technology,region_15,Bachelor's,m,other,2,49,5,19,0,80,1,28807
50528,Sales & Marketing,region_22,Bachelor's,m,other,1,29,4,3,0,53,1,44195
45972,Operations,region_23,Bachelor's,m,other,3,31,3,4,0,,0,42989
61632,R&D,region_27,Bachelor's,m,other,2,31,1,4,0,88,0,25434
29851,Finance,region_2,,m,other,1,44,4,6,0,59,0,17925
30696,Operations,region_22,Bachelor's,f,sourcing,1,37,4,4,0,64,0,15619
2281,Procurement,region_2,Bachelor's,f,sourcing,1,27,1,5,0,66,0,39190
64943,Sales & Marketing,region_2,Master's & above,f,other,1,32,2,5,0,49,0,48944
48714,Procurement,region_13,Master's & above,f,other,1,35,4,10,0,67,0,21611
75498,Sales & Marketing,region_2,Bachelor's,m,referred,1,42,3,11,0,47,0,48289
21319,Finance,region_11,Bachelor's,f,other,1,29,3,2,0,59,0,16282
4049,Operations,region_22,Bachelor's,f,sourcing,1,35,5,10,0,58,0,11884
11239,Technology,region_13,Master's & above,m,other,1,32,4,8,0,91,1,21704
63695,Operations,region_2,Master's & above,f,other,1,35,3,8,0,57,0,43800
62569,HR,region_2,Bachelor's,m,other,1,36,4,7,0,47,0,63762
49672,Analytics,region_22,Bachelor's,m,sourcing,1,25,5,2,0,85,0,27168
31735,Operations,region_20,Bachelor's,f,other,1,29,2,3,0,59,0,13780
75497,HR,region_2,Bachelor's,f,other,1,46,3,3,0,54,0,32794
76832,HR,region_25,Bachelor's,f,other,1,27,,1,0,48,0,14916
11540,Procurement,region_2,Bachelor's,f,sourcing,1,34,3,3,0,69,0,38731
60954,Analytics,region_15,,m,other,1,31,3,4,0,82,0,73106
41824,Technology,region_5,Bachelor's,f,other,1,28,3,4,0,82,0,36969
59601,Technology,region_5,Bachelor's,m,other,1,35,5,7,0,80,0,33562
43456,Operations,region_22,Master's & above,m,other,1,51,5,5,0,,0,46535
73771,Analytics,region_9,,m,sourcing,2,33,3,6,0,85,0,48159
26484,Sales & Marketing,region_26,Bachelor's,f,sourcing,2,30,3,2,0,48,0,30200
21386,Technology,region_26,Bachelor's,m,sourcing,1,36,1,10,0,80,0,46480
59637,Sales & Marketing,region_33,Master's & above,m,sourcing,1,36,5,3,0,49,0,40807
4866,Sales & Marketing,region_7,Bachelor's,m,other,3,42,1,13,0,,0,18630
68737,Sales & Marketing,region_5,Bachelor's,m,other,1,44,5,11,0,53,0,49086
55379,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,36,3,7,0,50,0,10638
22532,Sales & Marketing,region_15,Bachelor's,m,sourcing,3,34,1,7,0,51,0,20975
16843,Sales & Marketing,region_31,Bachelor's,m,sourcing,3,27,,1,0,51,0,72971
10673,Analytics,region_7,Master's & above,m,other,1,46,5,14,0,82,0,23336
46256,Technology,region_31,Bachelor's,m,other,1,39,3,12,0,80,1,19053
43246,Operations,region_22,Master's & above,m,other,1,44,2,11,0,58,0,46739
33063,Operations,region_4,Master's & above,f,other,1,45,5,2,0,58,1,40814
46299,Finance,region_2,Bachelor's,f,other,2,28,5,6,0,60,0,32501
14651,R&D,region_4,Master's & above,m,sourcing,2,41,5,4,0,93,0,123914
68717,Sales & Marketing,region_1,Master's & above,m,sourcing,1,34,3,3,0,62,1,56997
65614,HR,region_22,Master's & above,m,sourcing,1,36,1,5,0,52,0,48521
62177,Analytics,region_3,Bachelor's,m,sourcing,2,29,3,3,0,83,0,42541
61139,Procurement,region_2,Bachelor's,f,sourcing,1,28,1,5,0,70,0,25446
62809,Analytics,region_32,,m,sourcing,2,28,4,1,0,84,0,11030
17364,Sales & Marketing,region_2,,f,other,1,22,,1,0,,0,134786
68092,Sales & Marketing,region_30,Bachelor's,f,sourcing,1,28,3,3,0,50,0,29910
16942,Technology,region_22,Master's & above,m,sourcing,1,38,3,10,0,81,0,134127
77547,HR,region_22,Master's & above,f,sourcing,1,34,1,9,0,52,0,10649
8960,Finance,region_4,Master's & above,f,other,1,43,3,16,0,60,0,147683
3444,Sales & Marketing,region_2,Master's & above,m,referred,1,32,5,7,0,48,0,37384
19878,Analytics,region_2,Bachelor's,m,other,2,26,4,3,0,86,0,41695
24123,Operations,region_22,Master's & above,m,other,2,37,5,3,0,60,0,34068
55940,Analytics,region_22,Bachelor's,m,sourcing,2,27,5,3,0,80,1,112746
60043,Technology,region_13,Bachelor's,m,sourcing,1,30,3,7,0,81,0,48271
18461,Sales & Marketing,region_3,Master's & above,m,other,1,33,5,3,0,46,0,34913
61615,Sales & Marketing,region_2,Master's & above,m,other,2,55,2,19,0,48,0,35655
9174,Technology,region_4,Bachelor's,m,sourcing,1,31,,1,0,81,0,59633
59772,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,26,3,1,0,48,0,70880
38106,Sales & Marketing,region_2,Bachelor's,f,other,1,51,3,17,0,50,0,112736
20081,Operations,region_15,Master's & above,f,sourcing,1,36,4,10,0,,0,30755
32937,Finance,region_13,Bachelor's,f,sourcing,1,27,3,3,0,59,0,27513
3136,Operations,region_2,Bachelor's,f,sourcing,1,58,5,17,0,62,0,44925
66294,Finance,region_2,Below Secondary,m,other,2,23,,1,0,59,0,31512
77869,Analytics,region_27,Bachelor's,m,other,2,26,5,3,0,85,0,135655
15380,Technology,region_13,Bachelor's,m,sourcing,1,25,,1,0,82,0,27577
46279,Operations,region_2,Master's & above,m,sourcing,1,50,4,17,0,60,0,105596
39562,Operations,region_7,Master's & above,f,other,1,39,5,3,0,65,0,73094
53819,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,33,1,8,0,46,0,45633
64786,Technology,region_29,Bachelor's,m,other,2,29,2,2,0,74,0,22354
416,Operations,region_16,Bachelor's,m,other,2,31,4,5,0,63,0,20236
59928,R&D,region_2,Bachelor's,f,other,1,35,5,6,0,89,0,27674
23345,Sales & Marketing,region_24,Bachelor's,m,sourcing,2,26,2,2,0,48,0,22194
25524,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,42,4,4,0,53,0,32802
34922,Sales & Marketing,region_13,Bachelor's,m,other,1,28,3,4,0,47,0,26880
48810,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,42,5,11,0,49,0,62194
33046,HR,region_7,Bachelor's,m,other,2,34,4,10,0,47,0,33241
71783,Sales & Marketing,region_22,Bachelor's,m,other,2,35,5,6,0,51,0,42537
47710,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,,1,0,87,1,16256
39586,Analytics,region_32,Bachelor's,f,other,1,28,3,5,0,82,0,31722
235,Procurement,region_13,Master's & above,m,other,1,41,1,12,0,70,0,44659
71660,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,32,3,7,0,53,0,23019
69374,Sales & Marketing,region_22,,m,sourcing,1,27,3,4,0,55,0,11880
9945,Analytics,region_22,Bachelor's,f,sourcing,1,27,3,4,0,81,0,13609
53670,Sales & Marketing,region_31,Bachelor's,m,other,1,36,3,5,0,48,0,10111
41906,Finance,region_30,Bachelor's,f,other,1,27,,1,0,58,1,65260
15718,HR,region_22,Master's & above,f,sourcing,1,36,2,3,0,52,0,36665
12836,Procurement,region_6,Bachelor's,m,other,1,31,4,4,0,68,0,48921
34488,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,26,5,3,0,51,0,25011
35408,Sales & Marketing,region_2,Bachelor's,f,other,1,53,3,18,0,47,0,35009
63351,Procurement,region_20,Bachelor's,f,other,1,35,3,10,0,73,0,40375
50242,Technology,region_26,Bachelor's,m,other,1,50,2,24,0,79,0,10899
51227,Sales & Marketing,region_19,Bachelor's,m,other,2,33,4,8,0,50,1,47589
58004,Operations,region_22,Master's & above,m,sourcing,1,38,5,2,0,60,1,30452
7163,Procurement,region_10,Master's & above,m,other,1,36,3,9,0,67,0,49617
31189,Technology,region_7,Master's & above,f,sourcing,1,49,3,18,0,81,0,36283
20735,Sales & Marketing,region_2,Bachelor's,m,referred,2,31,5,6,0,48,0,26738
56514,Finance,region_22,Bachelor's,m,other,1,25,,1,0,56,0,143579
77025,Operations,region_29,Bachelor's,f,sourcing,1,27,4,4,0,,0,13780
13937,Finance,region_20,Master's & above,m,other,2,33,3,5,0,57,0,34987
51481,Operations,region_2,Bachelor's,f,sourcing,1,55,4,12,0,59,0,15448
704,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,26,4,4,0,60,1,35553
54581,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,49,3,13,0,49,0,20953
5496,Analytics,region_7,,m,other,1,25,4,3,0,82,0,26352
47355,Operations,region_8,Master's & above,m,other,1,38,3,8,0,63,1,48095
39201,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,1,13,0,51,0,66495
65006,Operations,region_29,Master's & above,m,sourcing,1,37,1,3,0,63,0,33893
21172,Sales & Marketing,region_17,Bachelor's,m,other,1,26,,1,0,50,0,88355
32448,Finance,region_15,Bachelor's,m,sourcing,1,30,3,3,0,58,0,41160
15602,Sales & Marketing,region_2,Master's & above,m,other,2,37,3,3,0,50,0,49365
49787,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,51,3,4,0,54,0,18941
68600,Operations,region_2,Master's & above,f,other,2,36,3,3,0,58,0,36562
2916,Operations,region_21,Bachelor's,m,other,1,33,2,8,0,66,0,21498
57378,HR,region_2,Bachelor's,f,sourcing,1,30,5,7,0,52,1,69313
57277,Procurement,region_16,Bachelor's,f,other,1,32,3,6,0,70,0,27789
66446,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,29,1,6,0,49,0,15965
73173,Operations,region_7,Master's & above,f,other,1,36,4,7,0,62,0,44603
68204,Sales & Marketing,region_26,Bachelor's,m,other,1,53,5,3,0,48,0,149881
38599,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,1,6,0,46,0,11600
4786,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,28,4,4,0,48,0,41472
66518,HR,region_2,Bachelor's,m,sourcing,1,27,4,4,0,48,0,46514
21791,Legal,region_2,Bachelor's,f,sourcing,1,30,,1,0,,0,57088
47789,Technology,region_17,Bachelor's,m,sourcing,1,27,4,4,0,78,0,28657
54849,R&D,region_2,Bachelor's,m,sourcing,1,35,4,8,0,87,0,20434
7677,Sales & Marketing,region_19,Bachelor's,m,other,3,37,3,3,0,50,0,12157
4173,Sales & Marketing,region_26,Bachelor's,m,other,1,41,2,8,0,46,0,103653
49191,Operations,region_4,Master's & above,m,other,1,38,5,9,0,78,1,56838
44762,HR,region_26,Bachelor's,f,sourcing,1,26,3,4,0,50,0,15649
35657,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,40,1,9,0,49,0,44194
34244,Operations,region_26,Bachelor's,m,sourcing,1,28,,1,0,58,0,14633
36585,Procurement,region_11,Bachelor's,f,other,1,33,4,2,0,69,0,28714
52129,Procurement,region_29,Bachelor's,f,other,1,28,3,4,0,72,0,37821
46313,Procurement,region_17,Bachelor's,f,other,1,39,4,11,0,71,0,49479
9716,Procurement,region_13,Master's & above,f,other,1,33,3,5,0,70,0,75493
27763,Sales & Marketing,region_24,Bachelor's,m,other,1,33,1,7,0,46,0,85902
28571,Sales & Marketing,region_32,Bachelor's,m,sourcing,3,26,3,4,0,49,0,42311
1076,Sales & Marketing,region_2,,m,other,1,50,1,6,0,51,0,35970
3357,Procurement,region_7,Bachelor's,m,other,3,35,3,7,0,68,0,36535
21657,Operations,region_22,Bachelor's,f,other,1,29,3,5,0,58,0,20141
25582,Technology,region_26,Bachelor's,m,sourcing,1,48,5,19,0,78,1,36229
2761,Operations,region_2,Bachelor's,m,other,2,26,,1,0,56,0,80946
35939,Technology,region_13,Master's & above,f,other,1,33,3,6,0,82,0,22742
28597,Operations,region_29,Bachelor's,m,other,1,25,3,2,0,,0,21207
73545,Operations,region_27,Bachelor's,m,other,1,30,3,5,0,,0,14383
25053,HR,region_2,Bachelor's,m,other,1,27,1,3,0,48,0,37073
33230,Operations,region_5,Bachelor's,m,other,2,32,3,4,0,57,0,134858
8014,Technology,region_13,Bachelor's,f,other,1,30,5,6,0,80,0,24341
37176,Operations,region_16,Bachelor's,m,sourcing,1,29,4,2,1,72,1,11929
32442,Operations,region_2,Master's & above,m,other,1,46,4,4,0,,0,10237
73310,Procurement,region_2,Master's & above,m,sourcing,1,53,3,3,0,72,0,17682
12261,Technology,region_22,Master's & above,m,other,1,37,1,4,0,75,0,103055
18550,R&D,region_26,Master's & above,m,sourcing,1,33,3,6,0,94,1,35381
76977,Sales & Marketing,region_20,Master's & above,m,other,1,38,3,10,0,49,0,25355
5071,Procurement,region_15,Bachelor's,m,sourcing,1,33,3,7,0,72,0,17898
56208,Procurement,region_20,Bachelor's,m,other,1,32,4,4,0,74,0,46298
24765,Analytics,region_16,Bachelor's,m,other,1,33,5,9,0,86,0,21031
52697,Sales & Marketing,region_11,Bachelor's,f,sourcing,2,29,1,3,0,49,0,10840
28099,Sales & Marketing,region_13,Bachelor's,m,other,1,40,1,7,0,47,0,46735
28978,Sales & Marketing,region_2,Master's & above,f,sourcing,1,44,5,11,0,47,0,23299
2873,Procurement,region_22,Master's & above,f,other,3,32,3,3,0,64,0,21345
63275,Analytics,region_22,Bachelor's,m,referred,2,28,5,6,0,87,0,24777
63297,Operations,region_5,Bachelor's,m,other,1,31,3,7,0,55,0,19691
67664,Technology,region_10,Master's & above,f,other,1,36,1,2,0,76,0,20900
18524,Legal,region_2,Master's & above,f,sourcing,1,37,3,7,0,58,0,15761
64364,Procurement,region_17,Bachelor's,f,other,1,32,5,4,0,72,0,18665
7816,Operations,region_2,Master's & above,f,sourcing,1,40,1,8,0,55,0,27456
36930,Technology,region_5,Bachelor's,m,other,1,32,3,7,0,77,0,29345
24927,Analytics,region_32,Bachelor's,m,sourcing,1,30,5,7,0,86,0,10959
12714,HR,region_24,Bachelor's,m,other,1,32,4,2,0,49,0,35900
59989,Procurement,region_7,Master's & above,m,other,1,37,4,10,0,64,0,32347
11493,Sales & Marketing,region_15,,m,sourcing,1,23,2,2,0,55,0,24540
67921,R&D,region_13,Master's & above,m,other,1,38,5,4,0,86,0,26755
62793,Procurement,region_15,Master's & above,f,sourcing,1,33,5,6,0,66,0,31930
59761,Sales & Marketing,region_1,Master's & above,m,other,1,30,1,1,0,50,0,34869
44902,Analytics,region_9,Bachelor's,m,sourcing,1,33,3,2,0,83,0,21257
70410,Operations,region_15,Bachelor's,m,referred,1,32,4,4,0,65,0,44906
1564,Technology,region_26,Master's & above,m,sourcing,1,51,3,19,0,78,0,49412
53049,Sales & Marketing,region_22,Bachelor's,m,other,2,27,4,6,0,51,0,29410
39775,Procurement,region_34,Bachelor's,m,other,1,40,5,12,0,68,0,44166
72640,Technology,region_2,Bachelor's,f,other,2,26,3,4,0,80,0,46232
21669,Operations,region_2,Master's & above,f,sourcing,1,56,3,15,0,59,0,16875
9536,HR,region_26,Master's & above,m,other,1,32,3,9,0,56,0,125092
40822,Analytics,region_13,Master's & above,m,other,1,33,3,6,0,87,0,14351
40077,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,26,3,2,0,54,0,19706
25562,Finance,region_2,Bachelor's,m,other,1,38,5,4,0,59,0,38767
10784,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,26,,1,0,49,0,77326
49904,R&D,region_13,Master's & above,m,other,1,36,5,2,0,85,0,43985
55863,Analytics,region_20,Bachelor's,m,other,2,31,5,6,0,87,1,27651
36775,Sales & Marketing,region_28,Master's & above,f,other,1,29,5,5,0,53,0,43481
41635,Technology,region_23,Bachelor's,m,referred,1,29,4,2,0,80,0,92542
20436,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,49,4,12,0,48,0,37573
59489,Sales & Marketing,region_34,Master's & above,m,sourcing,1,34,3,7,0,44,0,92842
58886,Analytics,region_28,Bachelor's,m,other,3,30,5,5,0,81,0,75346
32693,Operations,region_16,Master's & above,f,sourcing,1,41,5,16,0,58,0,40929
4369,Operations,region_22,Bachelor's,f,sourcing,3,27,2,4,0,60,0,15139
44986,Finance,region_2,Bachelor's,m,other,3,25,3,3,0,60,0,27733
516,Analytics,region_22,Bachelor's,m,other,2,32,5,2,0,85,0,47075
48425,Analytics,region_2,Bachelor's,f,other,1,36,5,7,0,85,0,127153
50873,Operations,region_20,Bachelor's,m,sourcing,1,34,4,7,0,57,0,15444
21087,Operations,region_2,Bachelor's,f,other,1,37,2,11,0,,0,135349
69937,Procurement,region_26,Bachelor's,m,sourcing,1,53,3,4,0,74,0,13534
37030,Operations,region_7,Bachelor's,m,sourcing,1,29,5,2,0,54,0,16037
